2142	2141
1961	801
2501	1106
2450	389
1889	1531
1158	814
2077	1020
2169	1546
1268	162
618	288
1734	1169
1986	1434
1670	519
1788	1015
1142	973
2472	1017
1499	1358
1385	714
1721	1687
1959	132
2000	160
1079	210
2024	478
2137	1487
2326	1998
1945	1944
1954	1441
1766	1750
553	366
1483	1072
1849	412
1966	1569
2534	620
2671	1206
1653	1094
1072	20
1986	335
2493	2398
1267	645
1765	1755
1641	833
2015	88
1661	109
2201	552
2444	16
2126	2124
2008	1986
2381	2001
1605	1054
2045	133
1551	306
1975	1224
1367	484
2202	736
1103	748
2417	2416
767	54
2379	2001
1955	807
1475	1017
1645	989
1817	733
1262	564
211	164
1483	1282
2118	229
2212	708
1743	742
1498	1469
1179	410
428	368
1914	1592
2182	2172
525	408
2219	1838
519	109
2614	2442
1575	473
2249	1257
1742	1154
2059	718
318	109
1912	1704
1825	1183
973	454
1889	429
1950	1948
730	398
1080	149
1358	1154
2501	722
459	153
863	38
1772	306
1732	748
2336	1046
2663	1605
1017	591
2045	306
2478	124
2025	572
1115	203
598	24
2198	964
1960	1904
2497	1578
507	253
1810	795
2338	1558
2373	267
586	74
2530	2515
935	451
1358	1103
714	148
2066	1098
1224	1110
2423	2151
2059	1906
1272	310
672	376
1583	1120
1635	1158
1358	853
2668	45
1043	21
1981	436
1011	741
1319	186
2004	180
447	56
1067	936
2109	1085
2677	956
483	120
2126	1111
2197	1388
2706	165
1031	788
1315	17
2228	1396
2216	1724
1702	1240
1683	1464
1904	1902
857	203
2530	2440
2249	2248
1358	970
2141	24
2307	482
1610	687
2349	1185
2649	2457
2673	492
2691	71
2275	1441
2189	69
1264	248
1765	825
2227	1269
996	428
1661	454
2033	1336
2611	1239
1135	1071
1765	1492
1796	1795
1810	481
1749	1742
1772	1623
1717	1358
2247	2246
1507	118
2305	309
2196	2181
1530	43
1033	173
39	22
573	505
1177	877
1713	1696
1572	836
1172	304
1158	302
1766	1358
2216	457
1169	689
2190	2022
2680	2594
1214	337
2023	651
2579	1086
567	536
1176	295
1914	1464
2395	1396
1100	598
1724	768
1772	1564
2041	48
1214	73
1799	306
1495	437
2613	1095
1702	1234
1358	170
1807	962
2243	1107
2347	544
1778	1771
1115	809
2597	2415
2400	963
1747	1358
644	596
687	173
441	129
271	166
2068	861
1527	60
2080	1459
1538	1500
1769	544
1807	180
1047	1042
2252	2251
1401	258
2486	1684
1002	622
2475	1928
2266	1395
514	120
2162	1080
2154	1291
1882	516
1538	1133
382	191
2357	2355
1628	95
2668	2667
1454	2
2163	1303
809	266
2418	572
1258	505
1974	578
2215	1724
598	547
1632	16
1011	831
1347	281
1677	191
1862	926
1039	885
2684	1349
1279	731
24	17
815	88
1455	441
1598	640
2143	1777
1846	1701
1799	1701
2247	1325
281	8
2472	591
1830	1513
2007	1986
871	657
1296	440
733	383
1779	505
2388	1914
2675	1109
1358	341
2145	2095
586	94
2041	788
2495	1130
745	160
1332	621
608	306
1748	1281
389	344
2220	1148
2375	1404
1885	661
1573	598
1839	979
565	244
1935	1177
1603	968
2099	868
2519	2509
2269	20
1592	1351
2576	2311
2060	735
2208	1483
1641	637
1359	181
1990	1986
2245	2243
2122	332
779	778
2394	2228
1931	507
1343	836
1294	352
1978	436
1869	465
1914	921
1656	306
1682	407
1719	1358
306	294
2485	1851
2558	1610
2197	734
2122	196
2281	1131
2051	1926
2538	450
1118	1042
2145	1512
1559	1260
2564	1379
1232	1083
2114	386
1692	1514
1358	68
1389	341
1441	265
1342	1230
1610	312
1729	1568
1765	580
2333	1047
1211	254
1351	604
2292	2291
1697	1522
1160	38
2071	1435
2330	2329
1510	1162
1309	995
2123	2001
869	598
2344	2343
2168	1033
1294	733
862	38
1475	888
2325	1768
1986	899
1681	407
1973	490
1839	11
1705	1624
2339	1191
1933	1413
2564	194
2110	1421
2290	1207
849	394
1878	661
1629	5
576	574
963	805
1894	536
2034	158
2418	65
2428	2427
1664	607
1174	815
1986	179
2568	1023
2418	2021
1927	146
482	218
2584	876
2637	2120
733	401
2335	1481
697	30
1222	925
1776	1735
2502	858
1073	985
2064	1996
1870	1701
1765	1040
1768	1623
2172	52
1160	794
2078	1776
1506	1229
2427	37
2348	1692
1154	223
747	113
1689	155
1171	510
1358	173
1927	769
1636	598
2306	1818
1898	379
1513	567
1483	1412
2443	1742
1759	1358
2325	508
1977	436
1986	476
868	838
2147	2146
1995	1986
1250	650
2054	1540
1912	995
903	446
1701	1479
436	433
2139	1636
348	320
2241	1503
1625	1013
2073	1602
956	492
1290	1213
1839	1204
2211	1065
2326	878
300	88
1623	1144
1616	1402
2124	1611
879	397
2045	126
933	883
2185	1500
2185	1131
175	41
1309	88
1640	306
973	277
1961	703
376	220
2520	1484
1741	88
1423	591
2130	791
1062	733
2248	1257
1570	696
281	101
1956	807
598	157
2055	1628
2262	1143
1542	1334
1622	1289
1986	1704
2115	386
1763	1358
1154	357
1358	1205
2495	1641
2492	758
1935	1413
2366	46
2582	1862
1174	415
1659	1629
1713	1358
1812	1810
2125	2124
1855	1171
476	10
2400	43
2034	86
1733	1358
2276	868
1237	735
1271	1090
2009	745
1865	1701
2335	1385
554	306
1358	364
1131	838
2450	1743
1870	598
2547	515
1741	1309
2286	1549
1013	880
1096	401
1483	562
1882	1309
1731	1169
642	591
2359	1834
2582	1166
2486	2147
2593	1741
2221	2220
1171	1092
1756	1632
1501	116
1358	985
330	91
2202	751
2363	1555
2112	118
2320	1682
2614	723
1757	957
1632	364
1645	795
1746	1281
2364	2051
2003	332
766	598
1769	1623
2423	518
1051	893
1317	1306
2238	22
1950	1815
2087	1335
2035	2034
1791	1197
973	176
1507	446
2164	87
1660	1291
887	306
2104	516
2395	2228
2645	29
2452	2451
2133	1463
733	45
2289	623
2530	2439
1483	306
2182	2180
2327	1490
2462	1442
1700	1441
1608	546
2040	33
1834	1833
1724	1723
1701	201
1695	1463
701	129
2102	1912
1162	245
2418	57
2084	350
1127	745
1917	454
1815	1810
1620	1483
1697	1119
2063	1325
350	308
2112	255
1973	779
2130	1889
1623	581
1724	1358
1888	1103
2459	760
1180	505
1871	1701
2491	1360
155	90
2382	1158
2394	88
2333	1042
2464	828
2358	1185
1441	590
1483	969
1072	189
2518	148
2155	1203
1351	69
2018	621
1068	810
2049	142
2035	1324
2408	1693
2495	833
1132	311
2034	1273
1999	818
1494	88
1618	1015
2480	331
1909	1131
2358	631
1982	130
1120	1013
1332	436
2162	30
2248	1071
2371	2177
1623	542
904	379
1358	1070
2290	1102
1902	1899
2348	2001
2034	14
2329	2095
2071	1592
1953	1470
2156	651
1986	1812
1973	1482
1851	1224
1695	276
2180	81
1705	1289
2110	1085
2001	91
2387	1046
2153	1224
2126	1235
1490	306
1012	695
2351	849
2444	1710
2497	703
2001	1986
1558	792
1080	61
210	55
1638	831
1557	650
2039	1889
2291	2268
711	496
2017	88
885	436
2122	91
1664	455
2595	833
2608	891
2487	85
1682	1012
1427	860
2197	2181
2591	1552
2424	1839
851	88
1262	567
1710	1358
2083	367
1722	1358
1282	905
2117	1508
843	505
1785	109
1279	901
794	429
1699	1505
2182	415
1358	337
1305	466
1257	996
1925	1042
2083	1557
1329	733
993	702
2122	2040
1714	1358
928	327
1538	643
2130	1890
1725	1072
2542	843
2445	464
2093	831
2441	1599
2294	1141
2207	979
2016	973
2107	36
1196	943
2606	670
2385	2102
2163	1073
1945	1272
1739	1358
2649	1915
751	734
1309	1288
1655	1131
2388	728
1190	37
1395	679
2451	367
1978	514
1117	80
1205	319
1894	1508
2402	781
1654	835
1470	1070
2335	627
1986	743
748	274
379	132
1503	1502
2168	1726
2436	2031
1355	1171
1763	156
2155	1535
1422	837
334	95
1160	733
610	114
2466	533
2641	535
1708	467
304	279
2517	941
540	113
1518	1063
2126	1119
1623	1561
1618	429
1950	1241
1823	1126
1020	180
1735	969
105	59
2391	489
711	644
2020	55
2135	190
920	316
374	273
2589	1185
623	584
2149	374
2511	2203
859	762
201	24
2146	374
1957	1441
1415	371
1292	689
1527	860
1358	156
2653	1920
498	437
231	197
2083	1483
1774	1623
1809	962
1986	1697
1952	1002
2282	2164
1606	764
2372	480
2070	1377
2146	1242
1245	542
2086	306
2072	1602
1160	863
1104	597
1797	1012
1257	428
1950	1432
1358	748
668	436
2582	0
2326	1142
1653	43
1781	306
1067	170
1216	526
950	93
2501	1874
1125	1042
1778	1367
2293	921
1670	303
1650	971
1403	465
1920	69
2201	95
1630	737
1358	882
1562	1358
1777	133
2025	671
476	306
1303	979
1358	1209
1913	440
900	811
2190	454
1810	1581
1530	89
738	30
2490	2263
1861	1701
2436	989
2524	2336
2113	1483
2403	2402
779	702
1250	328
1938	1937
2281	1842
1175	987
1859	1701
2367	1090
1495	645
1726	1483
2251	121
485	62
2575	1008
2405	483
2707	165
657	357
2080	1311
2668	486
2444	1742
1275	405
1628	1117
1849	56
1410	1203
1847	415
1869	1097
693	95
567	110
2074	1602
1850	666
949	523
2620	1925
442	196
206	71
1760	1358
1980	816
2651	105
2034	1270
1358	1169
1949	1221
627	442
2476	105
971	107
705	429
711	414
2599	1728
1667	438
1051	33
1464	181
1534	1519
1218	586
2346	1469
924	638
1732	1224
236	138
871	867
857	854
1542	872
1314	890
1336	695
1926	69
1176	507
519	416
1153	258
1937	548
2555	961
2592	1903
1358	326
2078	306
2498	271
1546	1358
1989	1986
1926	1042
2385	2304
1139	52
1926	1416
2519	2115
1623	133
1448	1251
1699	1065
1740	1035
2286	1901
1706	558
1797	1072
2398	1662
2545	10
652	1
646	119
1943	1542
465	349
1364	40
1129	577
456	142
1927	1152
2233	2182
2180	525
1895	645
795	603
1810	27
1846	1013
1818	1810
2111	711
1827	1553
1761	1358
2126	1608
1158	589
1240	258
2290	444
2408	434
602	378
1666	2
1262	1072
1934	1413
1520	1103
1829	1408
2551	269
415	300
2083	650
1482	955
1598	1147
1373	1003
842	87
1628	1540
842	161
2198	2182
2607	1003
1775	1623
1671	1614
60	55
2004	1986
1533	726
1834	800
1776	1283
133	109
2045	215
1665	1615
1273	1111
1147	1090
1756	1358
2070	702
1834	372
1537	119
1505	36
2450	1284
1893	1889
2306	1278
2671	1109
2263	1015
1502	1200
1169	111
1494	897
2003	185
527	423
609	534
486	435
1645	1343
2337	2259
1745	1358
1521	98
1918	1914
2282	1655
766	316
1432	1054
965	839
1602	1204
588	442
1297	316
2178	2024
1854	1701
2656	2522
1372	42
1628	1042
2071	1566
2663	1432
565	427
1107	605
373	6
1529	1115
2358	1460
1550	748
2350	1529
1979	1842
578	266
1701	335
1441	750
1902	448
1857	1708
2418	1293
2445	1742
1729	1358
2332	1669
1772	426
2463	584
2034	224
657	513
2216	2215
1914	69
2109	1975
1358	73
2001	429
1006	736
1623	910
2201	2199
1745	1589
1765	1711
1397	861
1535	280
2407	1313
963	258
1805	556
1416	1118
1081	1050
2091	306
1793	798
1740	657
1104	725
1300	812
1248	603
2071	755
1903	840
2001	574
598	48
2250	283
1860	1701
1973	822
718	437
1088	741
581	118
2427	349
2168	1586
406	350
1344	724
1838	1204
1322	63
1678	833
2168	1557
1688	1639
2350	1417
2073	901
661	97
1358	708
306	103
2175	982
1253	308
833	207
2080	306
2418	239
2248	856
2125	1273
1072	773
1329	78
1627	1229
1189	558
1894	1215
775	180
1858	899
1886	1103
1857	304
2370	2368
1343	255
1805	306
1701	143
1171	687
644	41
1020	218
2469	1475
1358	744
1729	657
1751	73
1614	210
1529	1266
1874	722
1828	1408
1599	1358
1806	962
1943	1340
2627	929
1463	490
817	90
2563	1081
2596	1589
2493	2471
1871	102
1450	1083
2321	2266
1416	30
2126	2125
2112	2030
2034	1891
598	480
2126	1273
1892	1669
815	55
2125	1111
973	630
2460	760
2129	1273
1224	586
1548	171
2523	657
803	528
1764	1358
800	797
2574	1186
2144	135
1976	1973
2205	48
838	242
1936	507
2388	175
1924	1416
2227	634
1973	1637
2011	733
1282	684
2345	1692
1930	1927
1413	338
1343	118
2278	1359
659	77
1701	664
1896	793
1243	1150
2200	95
544	399
1914	1676
2446	1216
2468	2467
1727	1714
1870	157
2212	1392
2684	1320
1716	1214
2182	1515
1346	109
1727	188
2025	1498
2091	2075
2112	711
2117	2115
1779	1624
2470	614
2214	1201
1358	1038
1209	64
1975	1676
429	38
1797	306
1304	1180
2006	1986
2588	2114
1902	264
1161	110
1953	458
1826	1824
1287	59
1676	1675
1349	39
1538	747
1429	1428
1703	759
2293	1535
2176	595
1719	1317
2090	656
2176	1382
2100	1184
2181	95
1936	402
1079	55
1360	541
2538	492
2071	2015
1995	1583
1704	383
2496	2290
687	480
1981	490
2558	626
1413	251
2084	409
1837	1768
973	252
1705	1193
1798	1782
1882	661
2056	1628
2005	1986
2087	306
1738	466
1527	88
1346	519
1526	1224
2085	1490
2283	1382
2127	1119
1761	223
2059	1008
1229	1155
1211	507
759	733
2678	1135
1415	392
1909	211
2183	2180
1986	1095
1446	1445
2383	588
1966	1010
1998	109
1486	1035
1775	306
1908	415
2176	2175
1851	1661
2528	826
1914	1525
652	470
1701	874
1983	438
2465	515
1874	1701
1068	984
1945	310
763	693
2485	1592
2681	209
1645	1507
1300	251
2188	454
2120	33
1894	1655
2055	1042
2380	2001
1358	357
2464	2289
1483	359
1986	2
2199	95
1848	1376
1254	1229
963	203
1662	48
1810	1107
1994	1986
1623	452
1850	415
326	154
1317	1148
2671	726
1903	709
2463	340
2025	1357
279	32
1342	1050
2348	576
1986	792
1316	927
1976	502
1908	88
1873	603
2083	1550
1304	937
678	377
1914	1674
1958	1441
2029	1543
1957	1355
2456	672
2315	1344
1782	1772
2504	137
873	767
1950	1054
1974	1973
1795	828
379	119
923	620
2546	5
2095	109
1093	15
1950	1947
1303	1026
1199	881
507	254
2285	451
1721	105
1519	1511
1346	306
2518	1257
833	345
233	128
2442	867
1851	693
2045	1248
2450	2113
1002	141
1911	1296
1737	64
1354	1183
2286	2285
1941	507
1907	210
2648	243
2528	1226
736	95
2581	449
1028	661
2276	1844
1464	712
1169	188
1529	1417
1789	1773
2395	1501
1631	736
2238	152
1471	1358
1689	156
936	246
1701	318
1542	812
2194	324
1849	1487
2217	2023
1791	191
1123	1103
822	702
1623	139
1759	239
1646	1471
2045	318
1921	315
1729	1625
1701	633
1341	1224
603	79
527	81
1822	1810
1927	1218
2485	1792
1095	298
1558	1014
1980	436
1285	711
1013	334
1956	1226
2024	1332
2298	2297
2036	2034
1207	1102
306	139
243	217
1509	189
2059	405
1952	788
2234	1515
2359	1189
1986	151
2543	269
1945	875
1301	598
2169	1547
1703	963
2356	934
1500	1131
2599	961
2182	1139
743	160
2221	1739
2248	1545
892	310
1714	1169
1986	1870
1519	1015
2178	76
2182	239
1472	240
1914	778
1303	746
2365	1709
827	324
1685	957
2645	1443
1707	1441
2463	89
910	239
2524	1202
910	887
2218	1459
782	245
2493	157
900	639
891	645
2036	833
2374	20
2383	1635
1301	25
2648	2473
1682	733
851	415
2375	2270
1755	1358
581	306
870	577
1143	783
2480	712
2252	1158
1708	873
1235	1119
2312	1333
1358	1243
2387	271
2279	565
2698	1573
2048	306
2679	1257
1534	1428
2340	2339
419	349
1756	364
2248	348
1623	719
2507	2221
1811	1810
1478	1072
1732	1358
1740	312
1316	1301
1701	157
1779	306
332	2
1787	109
1358	686
1748	1103
2310	21
1119	870
1761	1205
306	153
2168	834
1894	1479
558	73
1602	6
1888	1737
1640	350
746	281
1358	1284
1818	733
2652	871
2523	867
2034	49
1528	565
2216	2212
2195	2194
1000	281
2365	1738
2238	2237
1916	907
156	90
1908	1677
698	588
2334	1725
1606	364
2430	570
565	526
2235	1955
1442	432
1877	1701
1763	155
1358	552
1618	1143
2671	1257
1702	463
2178	737
2650	960
1670	308
714	48
458	193
2000	267
888	614
1637	702
1986	519
935	661
913	220
1964	1906
1973	252
2124	1119
1590	794
1182	559
1135	996
2689	2459
1841	1013
1555	458
1819	1581
2205	788
1488	411
2080	487
1501	1399
1401	1153
2580	972
1814	482
1529	1178
2366	686
2026	487
2182	2133
2034	382
2630	1957
1416	74
1810	1121
1623	153
2194	2193
1493	429
2357	1846
1693	1524
1628	597
2113	711
726	177
549	230
796	764
1557	957
698	286
2691	206
1561	102
2352	1129
2045	563
738	405
2232	2182
2419	74
1284	1103
2047	2045
1147	395
1914	1485
1919	1914
2393	1634
1063	394
1483	905
1920	1914
1826	1409
2388	1377
2086	1089
1409	360
2076	180
2539	2242
2464	623
1358	53
2367	395
1933	507
1090	640
1914	506
2302	733
1681	409
1131	490
819	154
2329	137
279	242
1634	39
1528	427
2516	801
2134	921
2425	1341
1703	22
1065	85
282	67
1072	342
2178	88
1947	1945
378	148
1984	651
2472	642
1484	299
1710	480
2094	2086
2	1
1284	998
1413	507
1505	1146
2109	604
1468	1275
1831	824
1667	651
1106	1092
2331	2144
2061	735
2143	1787
2295	86
2077	2075
1013	471
1996	1986
1425	1015
1942	1542
1226	807
2154	1587
1037	403
1373	518
1753	154
1745	73
1831	889
1009	306
1998	1781
2137	1671
732	296
1954	1901
2645	258
2414	1200
1718	1430
1458	982
1331	310
2045	1651
1773	1623
2492	1765
2076	218
2383	1484
1912	1609
704	562
1985	437
1013	530
1929	1927
1169	301
2004	1987
1742	533
1284	902
1134	835
2385	191
2499	1524
518	32
1610	244
2424	195
2072	1395
2131	1463
2130	2127
1536	186
1296	895
1918	506
2284	1901
2156	2024
1064	394
1670	133
2047	294
1910	1296
1676	1501
2017	815
2163	1502
2113	704
998	978
1914	1359
2390	489
2543	2247
1619	1441
180	159
2248	1135
488	444
2250	1138
970	364
2182	2072
1701	1075
2021	55
1950	336
2273	1441
1358	1287
523	429
973	671
1103	263
197	179
899	297
1607	1221
2045	1448
883	629
1443	1094
2205	1952
1542	216
1022	379
1360	647
2371	2367
1531	443
2125	1119
665	576
1015	698
2699	2630
2184	441
651	55
2210	864
2121	2001
2503	2445
1417	963
2018	815
2248	1366
1980	1842
966	415
1296	35
1701	24
1703	463
2466	1007
1624	409
2383	814
1701	235
1003	598
1837	997
322	228
1909	239
525	142
1922	1008
2140	17
195	94
2011	25
2052	544
1581	310
1583	376
831	741
2197	736
610	109
2074	95
1736	1358
1373	848
2296	313
1413	1340
2382	814
2136	737
408	315
2353	577
2177	644
2034	1002
1245	306
1915	1914
2118	2117
621	249
1712	1358
1293	1013
2034	791
1750	1520
2399	43
1607	1542
563	318
2450	1412
1914	604
606	27
2682	177
2140	1679
666	518
2282	2135
2339	843
2025	2009
1307	922
1955	1954
1725	628
1308	1229
1045	109
2038	293
1701	729
1958	1884
1962	1276
1246	857
2241	500
1720	1317
696	88
1778	1624
1580	544
1914	1079
1399	1396
1452	1336
2094	530
1443	1350
1725	687
1470	801
2206	1951
1890	1889
2269	1415
1778	1623
602	148
2614	9
1766	1739
1879	1526
895	35
1953	1555
1653	89
2506	114
1886	1739
1189	73
1160	401
1223	1116
889	820
1130	833
1410	897
2596	1751
2317	1928
1693	434
1765	501
1973	666
1741	1358
1871	228
1810	511
2238	1703
2021	1628
2027	1239
1382	218
1721	687
2066	1477
935	854
1542	402
1735	1483
1392	710
1950	1946
1873	935
973	682
2616	64
2178	1979
1975	1370
1513	760
1868	1701
2128	1119
2367	1271
831	136
1952	1031
2034	1889
1271	1093
2268	383
1623	608
1725	557
1199	859
1749	1358
2451	2389
2147	455
1805	1072
1426	760
1850	32
756	256
525	423
2504	2144
1065	104
2612	1516
1950	875
1192	733
423	81
1262	110
2389	1740
454	441
893	814
2077	2076
1790	1609
1908	1474
487	112
1625	1309
2384	1655
790	180
2678	1257
1701	784
1866	633
1269	737
1830	1067
1154	744
1996	8
2390	1740
1987	1986
1124	669
2383	808
2308	531
1253	302
2515	246
1309	61
2039	2034
1966	94
2236	151
2022	454
2319	1682
2117	1867
1898	755
2216	2214
1838	95
1975	1421
2430	201
2126	870
1358	819
1131	836
2020	323
1688	1437
1734	1358
1039	436
2251	1158
2518	381
459	109
2132	1482
1604	1284
365	260
2259	1436
1029	118
2044	2001
1955	1226
1213	607
2318	1681
2472	192
2283	575
1395	948
1916	1535
970	466
1652	725
2309	1268
1597	432
1794	1381
2671	1135
2498	299
2176	1091
2034	1614
2444	580
1586	173
1950	1334
745	743
2342	1259
1405	1053
1894	261
2670	1194
2018	1658
1950	310
1856	1335
2198	2055
2051	1042
2103	1912
2314	1708
534	227
963	43
1929	1268
2053	52
1812	482
1732	88
1543	735
2073	1042
2122	1051
1914	1362
2110	2109
1841	408
1585	89
2370	2369
1358	174
1665	962
1256	4
884	89
598	519
1491	1320
2464	2290
2515	936
655	306
2153	973
2494	417
964	736
2655	2654
2435	2401
2304	469
2089	350
2440	1229
442	286
1415	370
640	395
2106	2094
749	274
2706	1473
2651	2476
1907	146
2220	1317
1468	1416
1274	239
1709	1358
2248	428
1122	458
2581	83
1765	1562
1958	1881
2434	2401
1441	720
2260	529
2450	704
1065	401
1798	958
2175	1256
2385	995
1824	448
2464	1530
1401	761
1296	728
1000	972
2464	1207
1782	350
2601	1488
1623	350
2123	2122
2228	809
2054	95
1705	487
1597	320
1821	1810
2258	1290
1742	1007
1314	514
2130	691
1869	203
1508	1405
2353	906
1616	447
1738	1358
1699	484
1588	1047
1899	645
2477	2006
1687	28
353	202
819	650
2045	1013
2010	88
1810	482
1655	1121
316	143
2038	2034
1881	661
1583	553
1503	979
1798	1584
1767	1623
2090	306
2040	2034
2248	1138
2063	1996
1946	1945
1733	831
1623	887
2656	1252
687	565
1358	580
1315	1301
2049	80
1416	6
1577	1542
1988	396
1183	1182
1482	1464
1842	1203
2449	1523
1810	1809
512	240
1016	561
2239	2238
1701	1212
2045	1852
498	323
2034	1336
370	128
1912	1174
176	109
2311	2056
1307	802
1986	71
1958	739
855	811
695	407
1906	210
2042	2034
2246	2245
1229	871
2056	408
2249	368
2083	957
1237	739
2500	722
1616	118
1353	97
620	469
647	541
2329	2144
598	316
1483	754
2579	1225
1221	981
2335	1519
255	118
1431	998
328	290
1810	230
2179	440
2343	30
2282	816
2450	969
1863	1701
1970	1702
2448	609
1878	102
2025	1110
2387	1510
1721	228
507	219
1187	895
1566	1199
1986	366
1973	1525
765	640
1813	1810
1828	1409
1156	771
1803	77
2614	494
1786	1624
1016	4
1864	869
2323	1444
2535	2534
2277	839
1087	89
1810	1331
1358	1040
2252	121
1053	229
2524	1428
2552	2306
1579	47
1338	1309
1829	940
2199	901
1219	78
1522	39
812	507
2138	598
1745	1725
2196	1631
1880	753
1583	1224
2385	1338
1701	205
2280	279
387	231
2451	2392
1880	479
623	444
1426	480
2034	617
1824	645
1441	50
1701	1323
1602	100
1703	1702
1826	448
1624	384
1431	976
1966	1964
2084	306
1213	1084
1558	879
1902	793
1776	337
1413	872
1950	892
2450	562
1358	1229
2394	1396
2375	20
2383	1051
1862	1701
1884	661
2054	1139
705	617
2451	752
979	524
2034	1968
2199	2186
2216	421
950	645
1822	1811
1337	563
1658	88
2064	327
1723	73
2019	973
1177	295
297	201
2016	842
1906	1703
2130	1891
2279	110
253	251
1701	1100
2146	846
542	484
2707	1473
2240	152
1866	1701
875	310
1702	1365
1758	1742
1966	443
2585	558
1694	333
2608	1900
2346	1692
666	279
2199	680
552	524
1481	1015
1242	1101
1349	1320
1810	835
1013	506
1358	72
1367	1196
1912	435
760	567
2006	746
1894	1405
843	548
1072	417
1444	154
2442	657
1042	373
2213	421
1169	1145
2376	1061
610	234
2203	1801
718	438
2123	91
1038	565
1358	687
452	306
1358	333
2262	1015
1219	994
2349	1460
1267	647
2508	1300
1675	1013
1932	1413
2124	1273
1845	1013
1388	736
2079	126
2490	94
1810	224
792	218
1358	524
2359	797
2532	460
1941	1334
1701	216
1530	1369
2176	982
2045	308
733	218
2057	525
2444	464
2359	1433
2101	2100
1853	1701
2509	2247
1542	918
257	80
1266	255
2054	1628
1974	737
1099	1054
927	17
2617	166
1837	1330
2679	2670
733	377
1329	994
1825	472
830	661
1499	1214
2359	1136
2165	279
1358	466
2093	109
1776	1282
2405	1979
1414	370
2096	937
2034	1983
1340	872
2012	88
429	86
2138	944
2012	272
1738	1709
1265	377
1448	505
1993	849
458	125
306	124
2578	2360
2598	329
2120	2040
2063	928
329	306
408	347
541	107
2079	1802
985	760
948	695
1919	779
1194	368
2522	867
1903	793
2090	350
2670	837
1550	1358
420	199
1826	645
1785	808
1492	1358
88	76
1856	306
1776	1623
1230	1050
1633	1096
896	465
2155	1143
1936	1542
2254	1146
2088	1797
2667	1020
2518	2249
2045	1856
1022	132
839	485
1986	232
1421	1396
2306	2305
1317	689
1672	186
638	271
2231	2182
1303	95
2642	364
2041	429
1692	512
2034	1812
2303	733
2667	486
2336	2335
2425	1622
2356	2355
2423	279
2257	1728
1462	1235
1169	552
1026	916
2609	411
2401	375
1888	1887
1623	112
1683	181
1702	22
1721	1358
1189	1136
1446	681
2645	706
1416	61
1663	1462
2063	327
2495	2494
1042	624
2075	1020
2399	963
1080	738
1644	1013
2305	1909
1903	1897
519	387
598	297
2186	901
1552	1089
1413	1363
2176	1016
1577	411
2435	375
2110	1975
1782	487
2163	1348
1599	110
1531	248
911	33
1502	1382
969	704
1192	1062
2285	989
2531	1026
634	300
1841	734
1644	415
1701	232
2307	1742
2553	748
647	468
1666	1662
1813	1424
1864	598
1309	851
1986	673
2448	1041
